# x y vx vy theta radius
14.190312 11.898145 -0.76059967 -0.37597294 3.636161 0.5
24.832698 16.951031 0.073563858 -0.012774461 1.764168 0.5
17.451084 16.724204 0.0068244389 0.10802069 3.951996 0.5
7.5797865 4.3469983 -0.020598957 0.031637043 4.259518 0.5
14.833451 21.351211 -0.002906746 0.019079049 1.882067 0.5
11.514379 8.8435479 -0.023063767 0.047495011 0.92276 0.5
6.1796858 11.184158 -0.065072708 -0.01726206 4.981497 0.5
15.834448 8.5663157 -0.0030241074 -0.074517313 0.663689 0.5
20.404499 24.595 -0.050103521 0.072705115 4.599871 0.5
16.685082 24.065088 -0.0030365116 -0.0010226584 3.315122 0.5
25.373709 20.967662 -0.047793731 -0.0055529912 5.224588 0.5
25.957716 14.432473 0.0075190072 0.049544679 4.739779 0.5
11.311674 3.476923 -0.097629602 0.043746987 0.624425 0.5
16.759874 18.057363 0.024575316 0.070756284 0.734434 0.5
10.191571 18.657665 -0.024756754 0.0046620426 4.989084 0.5
20.055012 25.950994 -0.0035662683 0.001512336 2.508867 0.5
20.782688 8.5530551 0.042077195 0.11115056 5.939565 0.5
17.30832 8.5207638 -0.053478274 0.078784713 0.028815 0.5
20.442687 20.737656 -0.0025190106 0.08810204 3.449449 0.5
23.519517 6.1402641 -0.014079323 0.068814043 0.592282 0.5
17.477621 25.231304 -0.00043394739 -0.001471439 6.045768 0.5
4.945146 8.953206 0.020136592 0.01504457 0.890473 0.5
20.42408 12.867642 0.029452446 0.058945533 2.353219 0.5
27.127092 16.552089 0.034448892 0.045347734 1.672869 0.5
24.831698 14.106736 -0.1164891 0.020703055 4.21507 0.5
15.919571 3.3109258 -0.035358858 -0.039415867 0.4829 0.5
15.401671 4.5107391 -0.072460318 -0.025304406 6.274711 0.5
8.6839441 5.184883 -0.011321284 0.032495163 1.301021 0.5
24.993716 11.880944 0.015014697 0.018748586 3.538852 0.5
27.150713 11.32937 0.015689648 0.069087713 1.72413 0.5
19.137619 25.107965 0.0010045481 0.00141513 0.779811 0.5
11.548761 2.1954164 -0.070788276 -0.0342924 1.209651 0.5
14.561198 23.54234 -0.006030415 0.0069164135 5.377079 0.5
3.1131948 13.752351 -0.0073635701 0.01488354 3.122843 0.5
15.092669 9.9007555 -0.041323273 -0.012563543 4.105439 0.5
14.374675 2.9527612 -0.029489658 0.011359076 2.246795 0.5
23.865453 23.006069 -0.06908957 0.042662716 3.468535 0.5
10.469621 7.2947066 -0.015927913 0.029104202 5.532293 0.5
24.56596 10.79313 -0.07159911 0.09903818 0.531572 0.5
22.103126 5.1984599 -0.087908221 -0.032903243 5.261584 0.5
14.935457 19.031764 -0.25088918 0.27644201 0.040113 0.5
18.256741 23.200534 -0.0080757486 -0.0018720109 4.576591 0.5
14.326275 0.57892079 -0.049665345 0.064485056 0.209824 0.5
22.858322 20.756899 -0.073127346 -0.004738792 1.770879 0.5
12.145483 5.9787221 -0.011583047 0.02290153 4.791815 0.5
12.890766 8.5138988 0.0051899743 0.016960229 2.522673 0.5
6.082545 17.934621 -0.0060011567 0.0019119794 3.232151 0.5
13.222563 2.3076404 -0.13758004 0.10207544 0.943125 0.5
19.095576 4.2935941 0.035179856 0.022164386 1.031271 0.5
18.347735 9.5812889 -0.048846039 0.0093849155 1.523797 0.5
24.7582 6.1363862 0.0051166314 -0.013127884 1.787492 0.5
25.92874 16.68653 -0.0012388397 0.037705513 3.056837 0.5
5.83754 12.585868 -0.053901434 0.10596773 3.332967 0.5
23.096852 11.681946 -0.04013942 0.07949705 3.889918 0.5
22.473323 22.088354 0.015821615 0.01370495 1.775857 0.5
22.753538 12.814284 -0.043053056 0.12960875 4.33857 0.5
9.3924274 1.4750473 0.017654548 0.013377815 2.652322 0.5
24.912071 8.7610627 0.083799621 0.054121749 1.360759 0.5
16.885037 1.0976952 -0.051422403 0.018262792 1.350476 0.5
12.219019 26.623198 -0.0070065129 -0.0034537001 3.139709 0.5
12.362783 3.0900048 -0.075515486 -0.066207227 3.877928 0.5
19.381607 5.4140806 -0.0041517948 0.11476123 4.111005 0.5
5.3147334 3.8624973 0.020029862 0.0077773536 4.354529 0.5
5.1549533 7.3783003 0.023031988 0.001323729 1.958136 0.5
19.457616 8.6859123 -0.015506569 0.15087815 1.935129 0.5
13.851683 22.371601 -0.018967657 0.0038179633 0.983243 0.5
17.049562 6.4808632 -0.095156655 -0.081402747 4.524452 0.5
21.216394 5.9371733 -0.066187029 0.07759756 4.628506 0.5
19.003034 7.5812989 -0.086623872 0.076817898 4.619789 0.5
25.456249 7.0688154 -0.02278124 0.052542365 6.246698 0.5
17.974041 20.441379 -0.12123658 0.13704349 2.597917 0.5
17.971559 2.2267509 -0.031989248 -0.065388434 5.540445 0.5
7.1307382 8.9718393 -0.033015534 0.020173974 1.135786 0.5
11.606985 7.4310468 0.02210731 0.022859868 0.649744 0.5
5.9304525 9.6648467 -0.10695389 0.063786581 4.647872 0.5
16.827119 2.2916855 -0.21063942 -0.062911105 3.116928 0.5
18.009143 17.884937 0.0015745198 0.042130141 1.058365 0.5
26.680777 10.268211 -0.059368559 0.053745215 1.223223 0.5
2.4083144 8.4392053 -0.010586532 0.0044309387 6.185729 0.5
21.549311 15.160509 0.07142542 -0.0031601066 5.03693 0.5
19.781363 23.100698 -0.023847391 0.063655673 0.158334 0.5
23.441126 10.571432 -0.024439118 0.066929559 0.09489 0.5
12.62001 17.019477 -0.22013203 0.0017899056 3.182579 0.5
8.6277128 3.9071392 -0.030699476 0.029385073 5.999337 0.5
21.548361 9.5973186 -0.0058985963 0.021024776 0.712677 0.5
13.819851 24.508623 -0.0049682689 -0.00087557236 1.70588 0.5
23.885897 4.8919874 -0.02588294 -0.082457524 5.092516 0.5
12.11741 4.6017929 -0.014578899 -0.01274802 0.506989 0.5
27.296952 13.912892 -0.0059244613 0.13149504 4.452103 0.5
20.378841 11.66725 -0.073778747 0.038930394 3.429354 0.5
9.9393561 8.3700564 0.033097239 0.016477696 5.942963 0.5
19.644079 17.886748 -0.085893938 0.064776822 2.062723 0.5
22.476901 14.088512 -0.041961533 0.0043360562 2.598321 0.5
25.244131 13.022309 -0.046876996 -0.028383307 6.159219 0.5
4.4825844 6.3608034 -0.021397631 0.017670697 1.488917 0.5
0.97833512 11.036893 -0.016529807 0.011145396 1.927238 0.5
24.033782 12.533144 -0.010349751 0.031110899 3.98558 0.5
21.088118 2.975543 -0.042061056 -0.069607457 3.515453 0.5
6.2781324 4.4737168 -0.0397085 -0.013570128 3.362574 0.5
18.881305 12.358547 -0.049386831 0.0079914595 2.617045 0.5
6.6330005 22.645261 0.010595159 0.027041199 4.416501 0.5
7.3164233 2.4147669 -0.047587944 0.012596065 2.357123 0.5
11.553668 19.427639 -0.013062624 0.0024664377 0.027213 0.5
23.722965 16.726186 -0.062186278 0.032147872 3.270335 0.5
11.450405 22.191952 1.7464271e-05 -0.0024116607 5.133302 0.5
22.36803 6.3266766 -0.039056947 0.014900281 4.163048 0.5
9.9240211 16.18416 0.024025755 0.021060199 3.93618 0.5
26.014191 20.014635 0.019414845 0.063752895 5.951127 0.5
19.912007 2.2389504 -0.073001267 -0.078710083 4.082451 0.5
23.585519 8.4495935 0.032835896 0.089599764 1.780305 0.5
25.180029 15.786988 -0.030707173 -0.028735005 2.847882 0.5
20.963641 14.147822 0.023857985 0.012741239 1.767937 0.5
22.948433 4.1693482 0.0045612343 -0.028367993 0.00135 0.5
21.470191 7.639288 -0.01710653 -0.011359885 5.312468 0.5
14.307649 1.7259225 -0.085939345 0.011922528 0.320289 0.5
15.231592 13.911341 -0.069044918 0.023178478 0.581132 0.5
17.453175 14.297337 -0.01020873 0.030968566 3.087421 0.5
16.244548 7.5171295 -0.099238579 0.086108239 3.560403 0.5
11.52342 15.103675 -0.024622031 0.011192757 0.555117 0.5
9.6039622 6.0045945 0.0072537235 0.0054884424 6.220608 0.5
16.557938 15.761955 -0.0635163 -0.03291084 5.652715 0.5
26.463924 18.748603 -0.026663486 0.09045689 0.827952 0.5
19.005001 22.193664 -0.011201028 -0.014616954 1.054048 0.5
12.653836 15.121937 -0.35341754 0.097709838 0.319962 0.5
21.689624 22.989189 -0.032189871 0.038341086 2.464344 0.5
18.114177 5.9514809 -0.047873047 0.086299956 3.780782 0.5
15.473314 0.93058748 -0.058319582 0.1816788 0.745414 0.5
13.042688 7.2528535 -0.015156239 0.047455324 3.348875 0.5
6.2085587 6.134104 -0.00032109474 0.002708446 5.365761 0.5
16.130617 21.295128 -0.0050816916 0.013284679 0.445642 0.5
27.384805 15.041693 0.0031732761 0.026886494 2.979068 0.5
19.470621 16.41181 -0.092839971 0.096081614 2.813895 0.5
21.932909 11.878118 -0.022947902 0.095660299 4.039246 0.5
9.6137947 20.04816 -0.033975684 0.015185791 4.602055 0.5
15.685076 2.1001626 -0.050617538 0.048434103 1.676583 0.5
10.898005 5.8864694 -0.057912438 0.032637895 1.207935 0.5
9.7812981 12.538906 -0.28968962 -0.048314764 6.164191 0.5
10.113758 13.871325 -0.0018718448 0.0038623761 1.491784 0.5
19.955973 3.5224564 0.023705287 0.0774757 6.269379 0.5
24.218049 20.765807 -0.023992272 0.0089841434 0.35856 0.5
7.4508617 20.466714 -0.00088626903 -0.0014873516 0.326238 0.5
24.425353 18.039377 -0.026009785 0.059065424 1.608548 0.5
18.42148 15.629585 0.0012178092 0.066129181 2.616667 0.5
21.932849 18.818778 0.014746732 -0.00078090698 0.410672 0.5
14.305916 7.6664898 -0.22550411 0.2528024 3.210668 0.5
9.9170826 4.9272971 -0.0032117666 -0.0091033811 0.309541 0.5
8.6504971 8.6498288 -0.020337707 0.016533277 1.761874 0.5
18.033633 21.593712 -0.0098936225 0.0091438417 4.731547 0.5
26.38014 15.565085 0.010939384 -0.017950687 0.313065 0.5
10.988276 4.5574209 -0.0035746341 0.02151953 0.087229 0.5
13.285518 3.7430078 -0.043059101 0.022233134 5.713071 0.5
4.6382447 10.704029 0.015537044 0.020395117 0.34983 0.5
9.0974042 2.69765 0.0073071172 0.043806203 2.015368 0.5
20.689885 18.37936 -0.015317696 0.032326742 0.42176 0.5
23.565905 21.807355 -0.021502631 0.0061954023 5.580866 0.5
8.3127379 1.8410149 0.020303005 0.042513043 4.066321 0.5
22.627506 16.380412 -0.096423574 0.019647324 5.863794 0.5
13.249594 4.884006 -0.077636352 0.048474931 5.355125 0.5
6.4472647 7.2340071 0.0090489639 0.010147043 5.404824 0.5
7.0427176 5.3384756 -0.0049877434 0.006610299 1.361005 0.5
20.328706 9.7358178 -0.10718063 0.19634328 5.19755 0.5
2.6469693 9.6085686 0.027735289 0.033879554 5.853071 0.5
19.998908 19.611254 -0.097679221 0.0088917343 2.830697 0.5
9.7935071 3.8036797 0.013417789 0.00042829989 3.251414 0.5
9.7495595 11.400443 0.0089282286 0.0033306904 3.305262 0.5
10.54114 1.1574249 -0.013080598 0.004261352 3.841898 0.5
5.2821316 5.0126302 0.0023842815 0.018660394 4.917041 0.5
23.618933 13.826209 -0.054378816 0.10174505 1.726803 0.5
3.2057653 6.0634785 0.0018137655 0.021863634 2.534849 0.5
16.65586 4.2202441 -0.055982688 -0.11563389 1.985571 0.5
22.306324 8.5353362 0.05847808 0.003303142 5.636684 0.5
21.482715 21.453887 -0.03253151 0.13383641 0.642493 0.5
21.648222 13.201428 0.0073410881 0.10034988 5.796573 0.5
22.149548 17.589429 -0.039722184 0.02064735 4.738871 0.5
13.931799 10.657564 -0.060619998 0.089384671 1.568073 0.5
3.7768872 9.8134778 -0.01953484 -0.01135664 2.749741 0.5
