# x y vx vy theta radius
20.026816 4.9030587 -0.8037269 0.72199187 3.7144518 0.5
21.332379 24.527574 5.4270727e-05 3.632849e-05 1.764168 0.5
2.529377 9.1509917 -0.00097010049 -0.0059904553 3.951996 0.5
1.6239864 15.121299 0.0021009441 0.0057622965 4.259518 0.5
0.76827256 12.08785 0.0019034392 -0.0012827906 1.882067 0.5
18.445702 25.428993 0.00074074303 -0.0007369475 0.92276 0.5
24.942128 17.946886 4.2151094e-05 -6.1995256e-06 4.981497 0.5
14.401787 22.831066 0.0094582442 0.0010222992 0.663689 0.5
16.122074 26.232421 0.0010665132 0.00016303409 4.599871 0.5
5.6460952 21.49285 0.006376379 -0.0090308253 3.315122 0.5
6.2273386 24.955516 -0.0051129425 0.0041475096 5.224588 0.5
2.9582597 12.475326 0.014472389 -0.0096266977 4.739779 0.5
1.909368 19.842949 -0.0038780554 -0.0002498671 0.624425 0.5
6.9177337 16.393554 0.0049435952 -0.003029155 0.734434 0.5
16.730016 23.975022 0.00053123889 0.00011794266 4.989084 0.5
18.738163 22.912399 0.00039224111 -0.00069835411 2.508867 0.5
22.861095 18.488658 6.2079651e-06 -3.6194697e-05 5.939565 0.5
6.8798669 20.781208 -0.0001842568 0.0072479321 0.028815 0.5
10.644768 27.009936 0.0049457932 0.0075266392 3.449449 0.5
2.0576975 10.277601 -0.014179681 -0.011580163 0.592282 0.5
15.213773 11.75342 0.0014839054 -0.0014567714 6.045768 0.5
18.85269 15.051772 0.017423811 0.064153983 0.890473 0.5
5.43388 22.736588 0.01465327 0.0012189068 2.353219 0.5
5.2429446 9.8446248 -0.0034004491 -0.0022304187 1.672869 0.5
23.0785 21.771025 0.0008064047 -0.00036136953 4.21507 0.5
15.961852 20.061846 -0.00030701207 0.0021643755 0.4829 0.5
1.9680462 16.509546 -0.0055513438 0.0038628265 6.274711 0.5
22.132004 14.805493 0.0031843782 0.00041091532 1.301021 0.5
15.459492 24.837975 0.00056347797 -0.00010297301 3.538852 0.5
22.614436 6.4512836 -0.18354606 0.12877242 1.72413 0.5
13.796986 15.535877 0.0088615225 0.00028759109 0.779811 0.5
