# x y vx vy theta radius
20.391153 10.071893 -0.59717903 -0.33555389 3.1778519 0.5
5.2088831 14.749497 0.010549893 -0.0122949 1.764168 0.5
23.118695 17.102236 -0.12802614 0.073257424 3.951996 0.5
5.8888564 9.2492988 0.0042120696 -0.037252982 4.259518 0.5
2.5066752 7.050152 0.0014892022 -0.0074337652 1.882067 0.5
6.6168925 7.6022248 0.0045806941 0.0045682635 0.92276 0.5
6.9671796 3.2182169 1.263682e-05 -0.00015665404 4.981497 0.5
19.592806 15.966881 -0.28988806 -0.12287567 0.663689 0.5
21.99466 3.2518102 -0.13963131 -0.17112767 4.599871 0.5
6.7510608 17.861945 0.0062913561 -0.018487723 3.315122 0.5
7.2812507 13.258281 -0.01485241 -0.0024598809 5.224588 0.5
12.54535 20.836488 0.035591083 -0.0083357677 4.739779 0.5
24.43599 13.615998 0.35204053 0.0048637857 0.624425 0.5
7.4468713 14.548737 -0.0049310147 -0.0038040135 0.734434 0.5
12.805852 1.884795 -0.12801437 0.32965849 4.989084 0.5
7.6762671 15.710599 -0.0014796695 -0.0071643587 2.508867 0.5
10.944847 22.38444 0.03548018 -0.020214403 5.939565 0.5
12.341732 3.4371682 -0.096311974 0.13583972 0.028815 0.5
21.015159 5.4955201 -0.13686834 0.26726488 3.449449 0.5
4.7600873 23.660076 -0.020621949 0.0025208084 0.592282 0.5
18.921033 10.018936 -0.8977724 -0.24076559 6.045768 0.5
7.9695696 24.123592 0.0054093563 -0.0032142017 0.890473 0.5
8.9173112 7.2843888 -7.0024817e-07 -5.5974373e-05 2.353219 0.5
9.1518346 24.165019 0.014834404 -0.005028695 1.672869 0.5
17.600947 2.7884616 0.0016829292 0.011937514 4.21507 0.5
22.060847 18.75012 0.0087661262 -0.03467385 0.4829 0.5
16.947358 21.833704 0.0090067325 0.034665988 6.274711 0.5
12.163626 14.269134 -0.020112126 -0.098578091 1.301021 0.5
24.560195 12.298974 0.0017104792 0.011356739 3.538852 0.5
20.590135 13.590985 -0.062860204 0.010154917 1.72413 0.5
13.840024 3.0241266 -0.2995439 0.0026615154 0.779811 0.5
14.586223 14.486889 -0.066918538 -0.045014397 1.209651 0.5
17.634741 18.336017 0.044126019 -0.022768319 5.377079 0.5
