# x y vx vy theta radius
9.8473629 16.165358 -0.081698554 0.54463808 2.5213807 0.5
4.6058478 14.446928 0.0080673392 0.022418808 1.764168 0.5
21.962578 22.840281 -0.034058215 0.0025936672 3.951996 0.5
5.570363 8.9077346 -0.13035397 -0.12983145 4.259518 0.5
2.4914314 7.177654 0.0095507176 -0.0083133608 1.882067 0.5
7.0886845 6.6421524 -0.0046814689 -0.034617655 0.92276 0.5
7.2190309 3.6784852 0.015565933 -0.026590508 4.981497 0.5
21.749442 20.152235 0.033644963 -0.21356537 0.663689 0.5
18.190831 2.8621228 0.00088275814 0.0095835607 4.599871 0.5
5.5532121 17.85732 0.088949765 -0.058363147 3.315122 0.5
6.012345 13.525039 -0.062180591 -0.1029006 5.224588 0.5
13.612557 22.714701 0.30860533 -0.10969669 4.739779 0.5
22.041809 17.081867 0.0073558515 -0.00072501085 0.624425 0.5
6.832259 14.372426 -0.128948 -0.38147318 0.734434 0.5
12.108451 1.3932361 -0.0099967147 0.022172096 4.989084 0.5
7.5521842 15.183425 -0.35270228 0.15246846 2.508867 0.5
10.457034 23.432213 0.13247313 -0.10876917 5.939565 0.5
10.596728 2.6049537 0.011266413 0.034015573 0.028815 0.5
20.39342 5.3116558 0.0015716991 0.039936637 3.449449 0.5
4.9841387 23.91696 -0.050667419 0.087155341 0.592282 0.5
15.329371 13.955785 0.021503912 -0.012624459 6.045768 0.5
8.0995071 24.664889 -0.042944905 -0.14129704 0.890473 0.5
8.4903222 6.9004236 0.060306023 -0.023239039 2.353219 0.5
9.3845901 25.373154 -0.022166834 -0.04794836 1.672869 0.5
19.087531 4.0558187 0.0064219914 0.029789744 4.21507 0.5
19.326011 21.501794 0.18748342 0.0057676626 0.4829 0.5
17.54803 23.472085 0.10291365 -0.10707552 6.274711 0.5
11.733544 11.399066 0.22038169 -0.10361347 1.301021 0.5
17.742607 7.3214943 0.034719181 -0.002569815 3.538852 0.5
19.854302 17.786643 -0.042833689 -0.038444621 1.72413 0.5
11.951941 2.7368199 0.068743824 0.014446502 0.779811 0.5
11.354915 13.43579 0.076325929 -0.091829606 1.209651 0.5
24.652538 16.792419 0.01241097 -0.0065164624 5.377079 0.5
16.702781 1.7670276 0.039924433 0.022396822 3.122843 0.5
1.6444209 13.909935 -0.00042958481 -0.14283688 4.105439 0.5
20.216682 24.46376 0.15472884 0.0062098437 2.246795 0.5
21.729731 5.2469511 0.039412629 0.019048416 3.468535 0.5
9.1236962 20.617401 0.081075937 -0.031589571 5.532293 0.5
13.280725 6.4144641 0.08156571 -0.01753012 0.531572 0.5
10.355242 8.1188803 0.065082216 -0.047874113 5.261584 0.5
20.202009 20.538776 0.043433379 0.0060274214 0.040113 0.5
14.254517 4.2049571 0.088704534 0.060561339 4.576591 0.5
12.836413 23.720026 0.053964829 -0.0067885599 0.209824 0.5
8.7029649 8.9651369 -0.10198545 -0.039989079 1.770879 0.5
5.3318187 16.673304 0.091098745 -0.0013965639 4.791815 0.5
7.7469504 18.956016 -0.13525184 0.065075546 2.522673 0.5
14.518047 0.63486123 0.0077472015 0.0073599535 3.232151 0.5
5.7009078 6.5511005 0.014304644 0.013311608 0.943125 0.5
19.062248 23.621059 0.09327224 -0.040275285 1.031271 0.5
11.683475 7.9812864 0.10541005 0.01387432 1.523797 0.5
22.538532 4.1170331 0.03503972 0.024817064 1.787492 0.5
8.2933579 2.9627105 0.025398391 0.018216253 3.056837 0.5
3.0597971 11.053216 -0.063191388 -0.090862747 3.332967 0.5
10.970131 7.0501624 0.037121005 0.09532679 3.889918 0.5
11.641001 23.133013 0.085875491 0.041452036 1.775857 0.5
16.660673 3.7589551 -0.026609146 -0.0069375059 4.33857 0.5
13.010428 7.8479498 0.076699126 0.017570323 2.652322 0.5
6.1836215 15.856672 0.17416182 -0.046831125 1.360759 0.5
10.23662 14.867318 0.078853122 -0.0078007176 1.350476 0.5
24.292607 22.451417 -0.01348893 0.0014138552 3.139709 0.5
11.012152 9.2000185 0.039913147 -0.037045328 3.877928 0.5
