# x y vx vy theta radius
22.409834 15.550743 0.012151337 1.6760431 1.9533532 0.5
4.8666361 15.26753 -0.0055295513 0.0024414783 1.764168 0.5
23.218549 21.414231 -0.003747811 -0.0078588573 3.951996 0.5
5.8915129 9.7573293 -0.037475708 -0.0057204772 4.259518 0.5
2.2891785 7.4478362 0.024803081 -0.028729375 1.882067 0.5
6.378836 7.3135376 -0.022371238 0.0040880172 0.92276 0.5
6.6336484 4.1058175 -0.0042515484 -0.011846134 4.981497 0.5
22.504684 17.904513 0.0012072589 0.0052129266 0.663689 0.5
16.881893 9.339358 0.0045822977 0.0040299878 4.599871 0.5
6.0494552 18.473896 -1.2874191e-05 -0.0036218723 3.315122 0.5
6.9411561 14.380986 -0.0037150745 0.014841176 5.224588 0.5
12.748742 25.046704 0.010921464 -0.014238873 4.739779 0.5
25.497965 14.405141 0.68967406 0.31684488 0.624425 0.5
7.5927581 15.393364 -0.0054506001 -0.0025735404 0.734434 0.5
14.364307 4.8516588 -0.00033304143 0.0042160526 4.989084 0.5
8.4782599 16.343567 0.0041313085 -0.01029515 2.508867 0.5
13.26402 26.096596 0.011869915 -0.013270997 5.939565 0.5
13.155637 3.7976728 0.001633601 0.00045172914 0.028815 0.5
27.321567 12.88375 0.00077191573 -0.00056407439 3.449449 0.5
4.9049476 23.777321 -0.010200749 0.0066163491 0.592282 0.5
24.450061 15.092692 0.37310912 0.70452383 6.045768 0.5
8.5490581 25.044459 -0.0039613606 0.0064402275 0.890473 0.5
8.4417823 8.0479599 0.00051635186 -0.027029412 2.353219 0.5
9.666881 25.320557 -0.013632225 -0.024894947 1.672869 0.5
16.105558 3.4414985 -0.00018267472 0.0029564853 4.21507 0.5
24.617243 21.264138 -0.00012445718 -0.00039947139 0.4829 0.5
18.684335 24.435095 0.015064906 -0.018848936 6.274711 0.5
11.545463 16.365127 0.0079824537 0.0040709816 1.301021 0.5
27.122696 15.008573 -0.0054530264 -0.0085644527 3.538852 0.5
25.627534 15.714378 -0.010684922 0.00135065 1.72413 0.5
14.615931 3.4060959 -0.00082735443 0.00053971296 0.779811 0.5
