# x y vx vy theta radius
9.3344904 16.489362 -0.61890051 -1.7052757 4.5541463 0.5
4.5383066 13.010728 0.0063355307 0.040707999 1.764168 0.5
23.160908 21.050252 0.0021954191 -0.0088891745 3.951996 0.5
6.4075771 7.3152821 0.061907049 -0.0050175936 4.259518 0.5
3.6255919 5.7296662 0.059175043 0.0020941363 1.882067 0.5
8.7482479 6.3142343 0.090721848 0.045782258 0.92276 0.5
8.4926221 2.9973721 0.017615532 -0.0015345244 4.981497 0.5
23.972463 19.447504 -0.0023782144 -0.0045219415 0.663689 0.5
18.023724 2.9684319 0.048965055 0.018030885 4.599871 0.5
6.3441891 16.639612 0.084473592 0.0020335016 3.315122 0.5
7.4019459 13.488746 0.044200726 0.01080093 5.224588 0.5
16.160441 21.750304 0.082998082 -0.054023982 4.739779 0.5
23.470374 17.216933 -0.003667335 -0.0036135411 0.624425 0.5
10.235711 12.095795 0.036189256 -0.049143098 0.734434 0.5
13.057073 0.72018976 0.023176193 -0.031439928 4.989084 0.5
11.546416 13.840565 0.15704074 -0.03297148 2.508867 0.5
13.433291 23.796034 0.22055206 0.079112343 5.939565 0.5
12.492364 2.204431 -0.0014352965 -0.020819152 0.028815 0.5
21.781908 6.7940181 0.047837899 0.046632981 3.449449 0.5
7.3414968 24.331051 -0.12073202 -0.028366592 0.592282 0.5
20.040604 13.775297 0.073986904 -0.0092878284 6.045768 0.5
10.41541 25.70809 -0.021018482 -0.13629388 0.890473 0.5
10.341264 5.598346 0.0098406506 -0.0021072928 2.353219 0.5
11.65914 25.486597 0.31489465 -0.045831947 1.672869 0.5
19.0373 2.3804177 0.053720215 -0.0076610241 4.21507 0.5
22.589155 19.225269 0.017047128 -0.027385432 0.4829 0.5
18.467622 22.163323 0.0021739709 0.00077395138 6.274711 0.5
15.915815 9.4528526 0.064865588 -0.018610437 1.301021 0.5
18.66552 6.9401784 0.011867989 -0.0084057142 3.538852 0.5
23.643157 8.7192235 -0.01143714 -0.0012305053 1.72413 0.5
13.526403 1.7438613 -0.031543686 -0.025313528 0.779811 0.5
16.009371 7.5440026 0.056864971 -0.046467052 1.209651 0.5
24.592528 13.142514 -0.00019238117 -0.0046624941 5.377079 0.5
18.206539 1.5761129 0.0041303604 -0.070174687 3.122843 0.5
2.4842314 12.524182 0.1193409 -0.029236768 4.105439 0.5
21.135154 23.941066 0.0041464643 -0.0079173507 2.246795 0.5
22.592884 5.4841873 0.0054530716 0.003208098 3.468535 0.5
12.04366 22.015219 0.018845749 -0.19707062 5.532293 0.5
15.397138 4.2631479 0.019021922 -0.015269026 0.531572 0.5
12.620581 6.5584479 0.019572159 -0.012660857 5.261584 0.5
20.904079 19.483466 0.018873518 -0.02778178 0.040113 0.5
15.665521 3.1089572 0.023897359 0.0095039763 4.576591 0.5
15.565986 23.29911 -0.032348476 0.12445333 0.209824 0.5
9.5078671 7.7437814 0.031409245 -0.065311018 1.770879 0.5
6.1094187 15.187703 0.060067809 -0.036487761 4.791815 0.5
12.145033 20.70551 0.32847024 -0.096671526 2.522673 0.5
15.521094 0.65079276 0.037602735 -0.0032013576 3.232151 0.5
7.4133981 5.0618971 0.034635966 0.0021056908 0.943125 0.5
20.509294 22.708924 0.0036417452 -0.0094720219 1.031271 0.5
17.215687 9.8851548 0.0083514682 0.0035404603 1.523797 0.5
23.01267 4.0950533 -0.0069673876 0.0050470892 1.787492 0.5
9.5843518 2.5732866 0.045054448 -0.01251431 3.056837 0.5
5.0809487 9.4418047 -0.009017191 -0.022271286 3.332967 0.5
13.173151 5.2154052 0.017451528 0.00056240542 3.889918 0.5
14.193748 22.968337 0.16487415 -0.15980086 1.775857 0.5
16.831829 2.5631975 0.026090626 -0.02297186 4.33857 0.5
17.252797 7.2534663 0.046060993 0.0056750799 2.652322 0.5
8.5241106 15.419991 0.07021278 0.0057432119 1.360759 0.5
11.613007 15.196219 0.23615153 -1.174812 1.350476 0.5
24.810977 20.249441 0.0014331139 -0.0055259124 3.139709 0.5
14.282506 5.92532 0.033319138 -5.1164407e-05 3.877928 0.5
14.706683 1.9931434 0.011748022 0.0044961555 4.111005 0.5
7.4034711 3.6302139 0.10937885 -0.012481083 4.354529 0.5
12.599043 19.259387 0.27633349 -0.17209536 1.958136 0.5
1.232577 10.054575 -0.0084770341 0.0032503007 1.935129 0.5
14.461786 3.3223191 0.032598296 0.033513332 0.983243 0.5
18.369122 25.501265 0.10484965 0.09211297 4.524452 0.5
10.44281 26.879403 0.10766714 -0.0271222 4.628506 0.5
1.7132658 8.9391624 0.040153688 0.025114907 4.619789 0.5
14.182848 11.918037 0.037319835 0.029486632 6.246698 0.5
17.350862 21.856211 0.19828198 -0.0019737806 2.597917 0.5
15.838029 24.611732 0.18608175 -0.22596991 5.540445 0.5
17.729762 18.737505 0.11491367 -0.085200529 1.135786 0.5
6.8916904 18.238288 0.13213938 -0.22410336 0.649744 0.5
5.8186067 10.875728 0.11285064 0.065125555 4.647872 0.5
22.752375 23.889607 0.0077146659 -0.0050124471 3.116928 0.5
8.543214 1.7427613 0.034135217 0.056324923 1.058365 0.5
2.1614978 7.7836683 0.0083071194 0.028763218 1.223223 0.5
1.8410704 14.17934 0.070978956 0.038090241 6.185729 0.5
2.91937 8.7748949 0.018821974 -0.08255636 5.03693 0.5
14.865404 22.065186 0.046207724 -0.089865161 0.158334 0.5
18.969688 20.8069 0.17963117 0.082778219 0.09489 0.5
13.071681 22.658751 0.063474991 -0.075410877 3.182579 0.5
21.946722 3.2589346 0.00230686 -0.0013039575 5.999337 0.5
11.02489 2.1453222 0.015576971 -0.025637191 0.712677 0.5
6.5570662 9.8434546 0.077701577 -0.093052379 1.70588 0.5
4.7909768 5.9024997 -0.021516005 0.020217801 5.092516 0.5
19.722847 8.0409066 0.01049114 0.0045075159 0.506989 0.5
