# x y vx vy theta radius
14.762592 4.3117041 -0.35595104 0.32422454 1.9788375 0.5
6.0539531 19.358907 0.0014633013 0.0011275051 1.764168 0.5
25.886419 19.93627 0.0026610125 0.0014313706 3.951996 0.5
2.5241073 11.646974 -0.032705218 0.088158352 4.259518 0.5
2.7804827 9.1029074 -0.016376603 -0.011265907 1.882067 0.5
6.6486206 10.236407 -0.0052149284 -0.010186671 0.92276 0.5
7.2792362 7.9575063 -0.24021902 0.21284894 4.981497 0.5
25.811954 17.559824 -0.003125893 0.0024640426 0.663689 0.5
23.053758 5.8902718 0.009434843 -0.0069867024 4.599871 0.5
13.37254 17.524694 -0.0015538032 0.0068656126 3.315122 0.5
16.539936 14.15588 -0.012696958 0.024158548 5.224588 0.5
19.1736 19.874521 -0.0059286092 0.0088886194 4.739779 0.5
26.328254 15.330427 -0.0059322109 -0.00015268543 0.624425 0.5
18.153392 16.354725 -0.01408071 0.0033754637 0.734434 0.5
16.614615 2.7191574 0.70914442 -0.27560677 4.989084 0.5
9.719136 15.944773 0.00034746258 -0.0018182329 2.508867 0.5
16.351512 23.211369 -0.0010071765 -0.00079932819 5.939565 0.5
15.770808 4.791529 0.53628294 0.08870353 0.028815 0.5
26.752686 9.8876065 0.0086712278 0.010748391 3.449449 0.5
9.5605124 23.128454 0.00041867328 -0.00054047691 0.592282 0.5
21.863848 12.262449 0.0026769377 0.0041286493 6.045768 0.5
13.749933 24.405941 0.00023333232 -0.00076593518 0.890473 0.5
12.372159 7.1476068 -0.029955975 0.041914857 2.353219 0.5
16.038715 25.939174 3.6458139e-06 -9.3712634e-05 1.672869 0.5
23.901461 6.686306 0.014544117 0.021987747 4.21507 0.5
24.648512 17.863882 -0.00094929809 0.010275043 0.4829 0.5
22.447112 22.045946 -0.0036569639 0.012221998 6.274711 0.5
21.044151 10.094368 0.0076273328 0.027153203 1.301021 0.5
23.179919 10.430572 0.0085830624 0.0031899187 3.538852 0.5
27.063367 12.209004 -0.0013877048 0.0043407353 1.72413 0.5
19.845337 1.9283736 -0.007641516 0.0062715344 0.779811 0.5
22.20789 9.8766621 0.025168651 0.0094786106 1.209651 0.5
27.387891 13.372898 -0.0042620277 0.014070945 5.377079 0.5
24.605368 5.7647058 0.011830923 0.043975127 3.122843 0.5
13.783684 14.625743 -0.0044866965 0.0068565355 4.105439 0.5
24.693199 19.764586 0.0040282408 0.0063052658 2.246795 0.5
25.951546 9.0696167 0.0083039065 0.0015009632 3.468535 0.5
16.47398 21.434728 -0.00035521922 -0.00083049527 5.532293 0.5
19.669995 7.8877585 -0.0018010853 0.032041563 0.531572 0.5
15.936283 9.0762313 0.0011188513 0.041739837 5.261584 0.5
23.873654 18.993121 0.00045451841 0.0013818162 0.040113 0.5
19.24934 5.1359726 -0.01131292 0.02758857 4.576591 0.5
20.097906 24.891401 -0.002221142 -0.00073287493 0.209824 0.5
12.445139 9.2239472 0.050965744 0.034621431 1.770879 0.5
3.3123702 14.505947 0.049640938 0.021931576 4.791815 0.5
18.377272 18.767381 -0.0028567586 -0.0014991702 2.522673 0.5
22.019499 3.403222 0.9477588 0.035541774 3.232151 0.5
9.9967124 11.754127 0.041003938 -7.4790032e-05 0.943125 0.5
22.652028 20.887831 -0.0014417436 0.00059912827 1.031271 0.5
25.258425 10.70388 0.0030291203 0.0062028564 1.523797 0.5
25.974307 7.9416328 -0.0023949113 -0.0027829392 1.787492 0.5
6.9740716 6.7025928 0.18699657 0.20809097 3.056837 0.5
8.0954985 15.317185 -0.00012448124 0.0002716848 3.332967 0.5
18.630275 6.4756548 0.18747555 0.57366805 3.889918 0.5
17.27038 22.245967 -0.00059862465 -0.0005607791 1.775857 0.5
21.072948 5.9889219 0.0080994851 -0.0022156197 4.33857 0.5
21.168384 8.8602781 -0.022142279 0.00037218077 2.652322 0.5
9.6692672 13.894915 0.0028259399 0.10235491 1.360759 0.5
21.255321 15.0131 -0.0073914647 0.0081910217 1.350476 0.5
26.5809 18.582489 -0.0058501292 0.00043770331 3.139709 0.5
18.898166 10.763628 -0.022437403 0.036877654 3.877928 0.5
20.338017 3.1085061 0.0050998369 -0.32389708 4.111005 0.5
6.3310295 8.9340073 0.014348178 0.089109461 4.354529 0.5
20.86327 17.335492 0.010994818 0.0040020203 1.958136 0.5
1.0938953 16.731554 -0.0023959528 0.0028444583 1.935129 0.5
7.3612837 4.1815414 0.22919603 0.12656715 0.983243 0.5
22.624488 23.564186 -0.00069496812 0.00071054423 4.524452 0.5
10.063385 26.530986 -0.00026351908 7.7104042e-05 4.628506 0.5
5.1824098 10.055065 -0.067401959 0.092794728 4.619789 0.5
20.950628 11.567742 0.0054830194 -0.00034792176 6.246698 0.5
21.905044 19.765915 -0.00088038417 0.001889918 2.597917 0.5
18.49265 22.256405 -0.0011499445 -0.00028556587 5.540445 0.5
22.051179 17.659046 -0.0069806515 0.00075592845 1.135786 0.5
10.938191 19.603999 0.001538145 0.00079130027 0.649744 0.5
5.0182232 14.310203 -0.11072692 0.14168582 4.647872 0.5
23.970189 20.657715 -0.00073265541 0.0066961148 3.116928 0.5
8.8765603 2.3900247 0.14347732 0.074906117 1.058365 0.5
2.2046497 14.216455 -0.031426411 0.10093817 1.223223 0.5
2.5360545 16.803633 0.00024334141 -0.00084746435 6.185729 0.5
0.95705163 10.859958 0.0012288094 0.0011017214 5.03693 0.5
19.164613 23.972765 -0.00064215526 -1.5122058e-05 0.158334 0.5
23.073012 19.787367 -0.0059290343 0.0041062087 0.09489 0.5
13.604094 21.252794 -0.00033420664 -0.00086688772 3.182579 0.5
24.84263 7.3784637 0.01314708 -0.0043380629 5.999337 0.5
9.783814 1.3959015 -0.0015614429 -0.024129951 0.712677 0.5
11.323353 12.528195 0.010805994 0.022917339 1.70588 0.5
1.7703427 8.612267 -0.054628117 0.25191091 5.092516 0.5
23.283023 9.0980628 0.0025881398 0.018881258 0.506989 0.5
3.080279 18.106322 -0.00066716767 0.00056311838 4.452103 0.5
25.424511 21.014621 -0.0024551386 0.0048503358 3.429354 0.5
8.6191972 8.2017034 0.14050845 0.18321453 5.942963 0.5
21.723752 13.699593 4.5223634e-05 -0.0037043625 2.062723 0.5
24.757755 8.7884963 0.0023063731 0.013417201 2.598321 0.5
11.596301 24.664054 -0.00081190111 7.9285637e-05 6.159219 0.5
4.1398077 10.727103 -0.047246022 0.03580558 1.488917 0.5
2.3655323 19.345742 -0.0011264733 0.0014409718 1.927238 0.5
5.9134967 15.826077 0.00019164457 0.00017739252 3.98558 0.5
19.807002 11.838591 -0.0054989162 0.01131545 3.515453 0.5
21.673414 22.911334 -0.0058736206 0.0031520936 3.362574 0.5
5.1265044 21.855239 0.005200863 -0.00034886536 2.617045 0.5
15.405692 16.826167 -0.022801843 0.0036976011 4.416501 0.5
11.195584 17.266528 -0.0011254379 -0.0026634549 2.357123 0.5
4.8160334 8.9600257 0.083403265 0.31935658 0.027213 0.5
11.791994 14.551135 0.0084938004 0.085054235 3.270335 0.5
5.5759061 12.928679 0.066108692 0.29987217 5.133302 0.5
10.773118 25.581849 0.00021463862 -0.00062138865 4.163048 0.5
4.6935777 5.7029004 -0.083032465 -0.13243101 3.93618 0.5
8.5723842 22.295362 0.0018013181 -0.0022409498 5.951127 0.5
23.572788 22.922688 0.00049414577 0.00096817693 4.082451 0.5
15.005905 13.771899 -0.063360296 0.0013154468 1.780305 0.5
19.097409 12.783036 -0.0064960897 0.013694864 2.847882 0.5
4.3971866 12.382519 0.022411581 0.068081553 1.767937 0.5
12.279653 19.406062 -7.027902e-05 0.00010403506 0.00135 0.5
19.695783 6.5608703 0.435168 0.064806342 5.312468 0.5
4.1442815 19.056977 -0.0010354733 -0.0033363976 0.320289 0.5
18.675713 15.334021 0.007861696 0.0078219017 0.581132 0.5
10.779317 10.739328 0.18049575 0.12362303 3.087421 0.5
18.449849 14.053868 -0.01264748 0.015262849 3.560403 0.5
9.8030707 24.301923 -0.00029453049 -0.00045899183 0.555117 0.5
8.6319248 11.992738 0.1171272 0.14920001 6.220608 0.5
9.044265 25.844129 -0.0008978336 -0.00018321876 5.652715 0.5
12.290624 2.6525245 0.029710042 0.057055213 0.827952 0.5
23.90789 13.727191 -0.020682658 0.0077536909 1.054048 0.5
20.364463 18.564811 -0.014045813 0.034206247 0.319962 0.5
16.93444 18.709367 -0.0017658763 0.0092841349 2.464344 0.5
17.246323 9.4889601 -0.29903492 1.0457669 3.780782 0.5
21.486554 18.639514 0.013011511 0.016465941 0.745414 0.5
12.988341 26.108593 -8.8781949e-05 -0.00049694522 3.348875 0.5
12.342189 23.816655 -0.00035803327 -0.00034601477 5.365761 0.5
15.185127 22.72327 -0.00083514432 -0.00053952823 0.445642 0.5
25.801249 16.406224 -0.0044752052 0.0095078737 2.979068 0.5
25.65588 11.832725 0.0033090205 0.011235619 2.813895 0.5
7.8097943 10.639703 -0.01167083 0.084179192 4.039246 0.5
24.292407 12.336148 0.0050890689 0.00073185883 4.602055 0.5
18.423849 25.20754 -0.00029725111 -0.00083900335 1.676583 0.5
3.8246111 9.5444081 -0.069729425 0.043535166 1.207935 0.5
16.211008 7.0773906 -0.07010323 0.010950417 6.164191 0.5
6.753548 13.48727 0.18710693 0.14733305 1.491784 0.5
2.7558812 10.289024 -0.019155754 0.089621362 6.269379 0.5
21.130103 25.384295 -0.00039625794 0.00045859448 0.35856 0.5
19.214084 18.006845 -0.0059399933 0.011619696 0.326238 0.5
19.60938 21.841869 -0.00083770971 -0.00023823641 1.608548 0.5
18.662306 9.469695 0.94253063 0.25224984 2.616667 0.5
7.971489 19.400531 -3.6284914e-05 -0.00012196903 0.410672 0.5
23.529321 4.7060156 0.014219302 0.041769625 3.210668 0.5
7.7614208 12.926532 -0.071463449 0.15514155 0.309541 0.5
17.124984 20.358532 -0.006947981 0.023929237 1.761874 0.5
3.3285386 13.389326 -0.15799243 0.16934558 4.731547 0.5
9.4186423 9.182764 0.20041138 0.016823721 0.313065 0.5
5.7328017 6.9598674 -0.033577631 0.092393401 0.087229 0.5
17.52215 15.354961 -0.0049978945 0.0084672885 5.713071 0.5
16.00746 12.811244 0.0069207345 0.021829677 0.34983 0.5
23.508023 17.842426 -0.0053308913 0.0075977026 2.015368 0.5
4.0475077 20.607331 -0.00094148845 0.00030118863 0.42176 0.5
