# x y vx vy theta radius
11.848303 14.206163 0.77190362 0.013400538 5.1543125 0.5
17.418078 3.2436568 -0.4187828 -0.3003702 1.764168 0.5
18.600468 3.0193858 -0.68863664 0.24259986 3.951996 0.5
7.023324 4.1463572 -0.1483165 -0.10164394 4.259518 0.5
21.302412 23.719816 -0.039821439 -0.11326917 1.882067 0.5
14.728499 20.25871 0.17189695 0.00031228791 0.92276 0.5
0.57239457 12.914493 -0.43750441 -0.032546518 4.981497 0.5
19.827317 6.346714 -0.51884468 -0.26500256 0.663689 0.5
13.079256 25.062576 -0.13302413 -0.18971803 4.599871 0.5
18.059571 24.199805 -0.40552131 -0.31641492 3.315122 0.5
3.5428523 15.42936 -0.1987774 -0.43432481 5.224588 0.5
6.961274 24.053739 0.17048867 0.11023909 4.739779 0.5
15.135825 7.0657481 -0.49651281 -0.095081137 0.624425 0.5
25.386576 19.449685 -0.39773766 0.021007421 0.734434 0.5
24.838735 17.721416 0.26842462 0.025085341 4.989084 0.5
12.146672 15.772365 -0.5983631 0.93236218 2.508867 0.5
12.820889 2.2161189 0.080088127 -0.32242411 5.939565 0.5
16.333751 26.086148 -0.11864011 -0.10906039 0.028815 0.5
3.0308715 18.625509 -0.35452774 -0.42393207 3.449449 0.5
8.7881893 21.849359 0.077428881 0.047224116 0.592282 0.5
15.985832 14.42437 -0.1228814 -0.36510229 6.045768 0.5
1.1391153 16.24704 0.034982791 0.5068118 0.890473 0.5
5.9032264 24.452635 0.10398042 -0.32789737 2.353219 0.5
2.1667746 11.780214 0.016202979 0.1363425 1.672869 0.5
17.60532 25.657373 -0.66142488 0.15406108 4.21507 0.5
18.261774 17.758757 0.08311005 -0.18637119 0.4829 0.5
20.032238 5.0332881 -0.34584195 0.17850995 6.274711 0.5
12.943296 27.391399 0.79529955 -0.19516577 1.301021 0.5
3.4630876 20.422402 0.21879384 -0.36710459 3.538852 0.5
13.934973 5.3791206 0.052559114 -0.41152495 1.72413 0.5
6.0027311 6.3907598 0.024001536 0.47104328 0.779811 0.5
6.1296061 16.181343 0.016481921 0.036222334 1.209651 0.5
22.322372 8.8678947 -0.040811045 0.18533315 5.377079 0.5
12.217489 23.116991 0.12764786 -0.30069609 3.122843 0.5
18.29679 20.44462 -0.61792735 -0.59327339 4.105439 0.5
19.544507 10.536599 -0.53195585 -0.58447351 2.246795 0.5
26.285634 16.676429 0.10596349 -0.40786832 3.468535 0.5
13.09779 1.1360838 -0.11433731 -0.18766874 5.532293 0.5
23.249184 21.66745 0.12310064 0.2233665 0.531572 0.5
5.6785562 3.5982951 -0.57300931 0.087467512 5.261584 0.5
23.25761 19.955898 0.10129478 0.27196495 0.040113 0.5
6.3368571 12.817343 -0.68935109 -0.62118301 4.576591 0.5
10.956153 9.5142026 0.33232426 0.62381049 0.209824 0.5
6.6582226 10.075008 0.26716229 -0.4415852 1.770879 0.5
17.034435 22.397057 0.56178157 -0.22704988 4.791815 0.5
4.6912765 18.984555 0.19495693 -0.11131485 2.522673 0.5
10.5585 24.220194 -0.072710584 0.12231707 3.232151 0.5
21.682548 3.55122 -0.52728331 -0.38682001 0.943125 0.5
7.3721775 15.205964 -0.21282043 0.088404296 1.031271 0.5
25.488696 7.1282726 -0.18542959 0.072065846 1.523797 0.5
17.164236 21.315546 0.085418364 -0.0026138599 1.787492 0.5
21.69062 10.153711 -0.047677579 -0.19274794 3.056837 0.5
23.195331 16.005977 -0.38680127 -0.50614628 3.332967 0.5
15.880966 22.34989 0.047527898 -0.12166547 3.889918 0.5
8.5932837 7.0872847 -0.047213429 -0.36304157 1.775857 0.5
24.592721 22.145495 -0.10502788 0.107656 4.33857 0.5
0.65073486 15.17433 0.15639198 -0.27537569 2.652322 0.5
7.8368204 22.69886 0.16276947 -0.10428541 1.360759 0.5
17.774386 7.1799008 -0.069150607 0.053383963 1.350476 0.5
22.471633 17.41932 0.13577953 -0.1395174 3.139709 0.5
15.283413 18.544025 0.26992004 -0.082001619 3.877928 0.5
13.904938 25.834214 -0.52211816 -0.039474871 4.111005 0.5
1.5920054 18.804597 -0.17986599 -0.082668271 4.354529 0.5
22.829205 10.990798 -0.0053746055 0.63773076 1.958136 0.5
18.581893 26.556078 0.27102795 0.33795555 1.935129 0.5
4.2825905 7.408897 0.23903879 -1.0225077 0.983243 0.5
18.942576 25.25945 -0.2785415 0.13002357 4.524452 0.5
18.406421 5.7779218 -0.29256961 -0.04218408 4.628506 0.5
20.991593 18.493143 -0.3356189 0.068832376 4.619789 0.5
8.3337766 16.658165 0.39612396 -0.48075878 6.246698 0.5
9.0653692 17.630972 0.45924753 0.52314662 2.597917 0.5
3.6288774 11.246142 -0.043603473 -0.37075233 5.540445 0.5
21.332295 17.069744 -0.19030467 0.42949447 1.135786 0.5
9.2596174 2.6743803 -0.29473922 -0.53835642 0.649744 0.5
19.380558 21.496863 0.15007069 -0.47116203 4.647872 0.5
13.471675 20.479718 0.25761876 -0.15350269 3.116928 0.5
22.147404 23.006971 0.083157336 -0.43365705 1.058365 0.5
4.4782655 4.8007831 -0.22156483 -0.0184039 1.223223 0.5
17.720725 9.2444356 -0.77370098 0.10126088 6.185729 0.5
24.189828 5.3714642 -0.14646424 0.11686578 5.03693 0.5
10.284404 20.976667 0.36104733 0.24242855 0.158334 0.5
4.5494578 21.293481 0.4227707 -0.29667363 0.09489 0.5
10.173531 4.7209707 0.23543052 0.15397375 3.182579 0.5
3.6843555 13.851967 0.048411382 -0.32036619 5.999337 0.5
9.5978138 14.475874 0.37366044 -0.066498067 0.712677 0.5
7.9335005 19.272948 0.30242143 0.10966998 1.70588 0.5
6.2240979 17.21533 -0.18385276 0.52370607 5.092516 0.5
13.339452 3.2084408 0.21821786 0.39115156 0.506989 0.5
23.392685 12.511878 -0.17387177 0.20462097 4.452103 0.5
20.628959 14.09256 0.26024666 -0.074286035 3.429354 0.5
