# x y vx vy theta radius
17.678636 13.425801 -0.017476544 0.61220946 3.1101643 0.5
7.7856479 20.69524 0 0 1.764168 0.5
15.038276 26.32475 0 0 3.951996 0.5
26.062702 16.503915 0 0 4.259518 0.5
18.914574 26.507896 -5.8041949e-13 1.6387611e-12 1.882067 0.5
22.688839 11.172232 0 0 0.92276 0.5
11.607019 3.1809291 0 0 4.981497 0.5
3.5730628 11.072352 0 0 0.663689 0.5
10.559177 2.0437043 0 0 4.599871 0.5
23.028126 15.905446 0 0 3.315122 0.5
17.853631 26.874395 -1.5714538e-12 1.7041967e-12 5.224588 0.5
12.086624 4.2475282 0 0 4.739779 0.5
27.357133 15.479027 1.1697078e-12 -3.3244785e-13 0.624425 0.5
20.926442 25.516289 -1.4529176e-12 1.275561e-12 0.734434 0.5
1.2891762 17.588479 0 0 4.989084 0.5
25.148884 12.466568 0 0 2.508867 0.5
12.546083 6.7171221 -3.9587334e-13 5.7305549e-14 5.939565 0.5
2.7168541 6.7009923 0 0 0.028815 0.5
20.26654 7.3242462 0 0 3.449449 0.5
23.566384 23.438474 -8.4008629e-13 6.8542884e-13 0.592282 0.5
1.6591819 8.6803394 0 0 6.045768 0.5
0.94589486 10.807786 0 0 0.890473 0.5
10.80244 0.94785518 0 0 2.353219 0.5
18.817591 2.6406337 0 0 1.672869 0.5
12.80316 26.171318 0 0 4.21507 0.5
13.915653 26.33746 0 0 0.4829 0.5
5.7061339 4.8992081 0 0 6.274711 0.5
18.515878 1.4028851 5.434537e-13 -8.705104e-14 1.301021 0.5
24.101692 6.8723934 0 0 3.538852 0.5
4.537878 20.083691 0 0 1.72413 0.5
26.133017 19.778443 5.7704838e-13 -1.2432813e-12 0.779811 0.5
27.417084 13.236863 -1.0212258e-12 -1.5746164e-13 1.209651 0.5
11.103365 22.218407 0 0 5.377079 0.5
6.1375844 21.983031 0 0 3.122843 0.5
11.13495 23.844514 0 0 4.105439 0.5
0.6040213 14.15738 0 0 2.246795 0.5
24.619385 10.273743 0 0 3.468535 0.5
21.42882 5.5021197 0 0 5.532293 0.5
17.529376 24.803491 0 0 0.531572 0.5
11.991135 5.5631921 0 0 5.261584 0.5
23.799339 16.729615 0 0 0.040113 0.5
11.123433 4.8466313 0 0 4.576591 0.5
25.66155 9.837149 0 0 0.209824 0.5
23.441155 17.829325 0 0 1.770879 0.5
27.433968 14.359198 1.2953556e-12 -8.3548134e-13 4.791815 0.5
12.771108 1.6933844 0 0 2.522673 0.5
25.448803 18.661547 0 0 3.232151 0.5
3.6521497 22.574527 1.1988088e-14 -9.3110928e-13 0.943125 0.5
25.002953 21.715928 1.5982815e-12 -1.2782985e-12 1.031271 0.5
17.72261 2.3701249 0 0 1.523797 0.5
6.8548153 18.426647 0 0 1.787492 0.5
24.765874 5.956588 -1.0717316e-12 -3.2530605e-13 3.056837 0.5
10.456557 25.785154 0 0 3.332967 0.5
4.4037999 23.408159 -5.2385733e-14 -1.3853404e-12 3.889918 0.5
19.268141 4.1357113 0 0 1.775857 0.5
4.0887452 4.924443 0 0 4.33857 0.5
16.578242 2.1186369 0 0 2.652322 0.5
24.175115 9.1010627 0 0 1.360759 0.5
11.685678 2.0059298 0 0 1.350476 0.5
2.972689 21.681076 2.1871285e-14 -1.1441069e-12 3.139709 0.5
11.339561 25.026935 0 0 3.877928 0.5
10.272788 24.668108 0 0 4.111005 0.5
24.320669 22.607224 1.2212723e-12 -3.6942016e-13 4.354529 0.5
5.2759346 6.8460491 0 0 1.958136 0.5
23.391304 6.0016739 0 0 1.935129 0.5
25.399554 6.8830708 -6.8604638e-13 5.7077824e-14 0.983243 0.5
5.5156611 22.955249 0 0 4.524452 0.5
8.4526988 2.9505278 0 0 4.628506 0.5
17.284662 25.901016 0 0 4.619789 0.5
10.105653 26.862137 -4.1372145e-13 -1.5140664e-12 6.246698 0.5
20.789241 3.7232062 0 0 2.597917 0.5
10.052724 23.543596 0 0 5.540445 0.5
7.5881978 6.8993751 0 0 1.135786 0.5
20.016929 22.167037 0 0 0.649744 0.5
9.040963 23.056306 0 0 4.647872 0.5
23.002709 7.1173033 0 0 3.116928 0.5
24.928266 11.365515 0 0 1.058365 0.5
7.2417284 24.388596 0 0 1.223223 0.5
22.434466 3.5376726 -1.350697e-12 -1.4557435e-14 6.185729 0.5
23.812962 11.063207 0 0 5.03693 0.5
19.941232 26.054139 -1.1486217e-12 7.9683216e-13 0.158334 0.5
8.0206584 26.035281 -7.2201579e-13 -1.5689719e-12 0.09489 0.5
24.553188 17.982761 0 0 3.182579 0.5
20.57689 2.2805704 -1.4937754e-12 -6.0009871e-14 5.999337 0.5
10.060499 4.4808763 0 0 0.712677 0.5
9.937505 22.374366 0 0 1.70588 0.5
9.1241115 24.186588 0 0 5.092516 0.5
