# x y vx vy theta radius
4.4668046 18.364195 -0.78043701 0.86774635 3.3883828 0.5
22.109446 5.3998481 -0.30217306 -0.17379032 1.764168 0.5
4.54045 23.532824 0.18956958 -0.13622405 3.951996 0.5
19.352157 2.7833655 -0.27151002 -0.051092031 4.259518 0.5
15.007585 13.586412 -0.38604879 0.043233015 1.882067 0.5
14.593284 17.234687 0.31015672 -0.24410432 0.92276 0.5
22.623354 17.988457 -0.085297794 -0.23337406 4.981497 0.5
20.481443 21.905511 -0.19361538 -0.13020829 0.663689 0.5
7.62994 13.055571 -0.18372334 -0.41810466 4.599871 0.5
20.46225 10.121102 -0.12251614 -0.35223699 3.315122 0.5
18.312988 22.830926 -0.24910836 0.0029621543 5.224588 0.5
24.785203 6.4269973 0.11448962 0.23075993 4.739779 0.5
5.4719843 22.900812 -0.60405063 0.0019863436 0.624425 0.5
24.100919 5.1097951 -0.41916687 0.12540442 0.734434 0.5
21.655249 6.5332507 -0.23028986 -0.21456543 4.989084 0.5
8.8063061 5.2978886 -0.25571276 -0.14207565 2.508867 0.5
16.04862 2.3490105 -0.55513582 -0.30208252 5.939565 0.5
12.916296 14.149785 -0.16973021 0.40590386 0.028815 0.5
13.443472 18.164729 -0.28131185 -0.11609451 3.449449 0.5
27.279873 15.16895 0.51307647 0.32960211 0.592282 0.5
4.2744162 14.077476 -0.35490271 0.28418673 6.045768 0.5
16.508851 10.008076 0.082384702 -0.36803785 0.890473 0.5
15.500349 24.618012 -0.19212768 0.066067076 2.353219 0.5
12.009985 17.587591 0.15230686 0.17792794 1.672869 0.5
13.427696 22.583519 -0.23816478 -0.11479359 4.21507 0.5
19.325914 7.2139587 -0.19042515 0.045637185 0.4829 0.5
11.204856 18.634607 -0.13188923 -0.1678991 6.274711 0.5
16.825485 23.95096 0.25529521 0.055099895 1.301021 0.5
20.925662 3.1412477 -0.074131407 -0.1784451 3.538852 0.5
14.086511 15.832504 -0.05314283 0.25916395 1.72413 0.5
19.245993 5.9354994 -0.06159939 -0.36558105 0.779811 0.5
1.0174268 11.480319 -0.11785408 0.49047294 1.209651 0.5
2.0168166 18.075849 -0.1221363 -0.3112762 5.377079 0.5
15.712874 14.49074 0.1481297 -0.30189392 3.122843 0.5
10.552998 22.111467 0.27299036 0.022829746 4.105439 0.5
23.452391 9.4655004 -0.042313721 0.17480247 2.246795 0.5
23.425489 17.034933 0.26078958 0.08534472 3.468535 0.5
4.5923734 19.933416 -0.71458746 0.35306515 5.532293 0.5
6.6680875 23.446832 -0.13641302 0.45423754 0.531572 0.5
19.710002 19.423653 0.4280192 0.19158695 5.261584 0.5
26.409625 10.009885 0.31169689 -0.25144488 0.040113 0.5
25.891627 19.045551 -0.21708057 0.30575436 4.576591 0.5
14.18676 12.249367 -0.087249698 -0.15980024 0.209824 0.5
1.1998924 10.227193 -0.23650171 -0.19444334 1.770879 0.5
10.154106 3.5791345 -0.059691175 0.18490735 4.791815 0.5
9.0420114 22.007123 -0.16924677 -0.63927747 2.522673 0.5
12.470447 0.93842767 -0.0066792486 -0.26415776 3.232151 0.5
26.008967 12.914771 0.085712123 0.12891845 0.943125 0.5
9.4658323 26.514468 0.27822094 0.3067798 1.031271 0.5
11.264877 15.366345 0.033217935 0.74254066 1.523797 0.5
15.630171 16.395132 0.17947664 -0.250746 1.787492 0.5
