#Time_ID TotSimulTime simStepsBetweenFrames simTimeStep CPUTimeForFrame hostname
131 26200.00000000 2000000 0.00010000 0.52005100 Mac
132 26400.00000000 2000000 0.00010000 0.51868267 Mac
133 26600.00000000 2000000 0.00010000 0.51696603 Mac
134 26800.00000000 2000000 0.00010000 0.52598758 Mac
135 27000.00000000 2000000 0.00010000 0.51817497 Mac
136 27200.00000000 2000000 0.00010000 0.50987265 Mac
137 27400.00000000 2000000 0.00010000 0.51780028 Mac
138 27600.00000000 2000000 0.00010000 0.51646177 Mac
139 27800.00000000 2000000 0.00010000 0.51232860 Mac
140 28000.00000000 2000000 0.00010000 0.52035155 Mac
141 28200.00000000 2000000 0.00010000 0.52003752 Mac
142 28400.00000000 2000000 0.00010000 0.51209375 Mac
143 28600.00000000 2000000 0.00010000 0.51628500 Mac
144 28800.00000000 2000000 0.00010000 0.51483955 Mac
145 29000.00000000 2000000 0.00010000 0.51636680 Mac
146 29200.00000000 2000000 0.00010000 0.51774667 Mac
147 29400.00000000 2000000 0.00010000 0.52166608 Mac
148 29600.00000000 2000000 0.00010000 0.51285820 Mac
149 29800.00000000 2000000 0.00010000 0.51054817 Mac
150 30000.00000000 2000000 0.00010000 0.51472195 Mac
151 30200.00000000 2000000 0.00010000 0.52251298 Mac
152 30400.00000000 2000000 0.00010000 0.51457983 Mac
153 30600.00000000 2000000 0.00010000 0.51233368 Mac
154 30800.00000000 2000000 0.00010000 0.51083070 Mac
155 31000.00000000 2000000 0.00010000 0.51647837 Mac
156 31200.00000000 2000000 0.00010000 0.51373045 Mac
157 31400.00000000 2000000 0.00010000 0.51127500 Mac
158 31600.00000000 2000000 0.00010000 0.51245263 Mac
159 31800.00000000 2000000 0.00010000 0.51837258 Mac
160 32000.00000000 2000000 0.00010000 0.51775575 Mac
161 32200.00000000 2000000 0.00010000 0.51596745 Mac
162 32400.00000000 2000000 0.00010000 0.51731388 Mac
163 32600.00000000 2000000 0.00010000 0.51763382 Mac
164 32800.00000000 2000000 0.00010000 0.51956618 Mac
165 33000.00000000 2000000 0.00010000 0.51800752 Mac
166 33200.00000000 2000000 0.00010000 0.51396538 Mac
167 33400.00000000 2000000 0.00010000 0.51344728 Mac
168 33600.00000000 2000000 0.00010000 0.51557363 Mac
169 33800.00000000 2000000 0.00010000 0.51816847 Mac
170 34000.00000000 2000000 0.00010000 0.51547863 Mac
171 34200.00000000 2000000 0.00010000 0.51941663 Mac
172 34400.00000000 2000000 0.00010000 0.51276838 Mac
173 34600.00000000 2000000 0.00010000 0.52058712 Mac
174 34800.00000000 2000000 0.00010000 0.51321218 Mac
175 35000.00000000 2000000 0.00010000 0.50845342 Mac
176 35200.00000000 2000000 0.00010000 0.52060877 Mac
177 35400.00000000 2000000 0.00010000 0.51850818 Mac
178 35600.00000000 2000000 0.00010000 0.51068662 Mac
179 35800.00000000 2000000 0.00010000 0.52050750 Mac
180 36000.00000000 2000000 0.00010000 0.51547112 Mac
181 36200.00000000 2000000 0.00010000 0.51315425 Mac
182 36400.00000000 2000000 0.00010000 0.51863007 Mac
183 36600.00000000 2000000 0.00010000 0.51927663 Mac
184 36800.00000000 2000000 0.00010000 0.51884733 Mac
185 37000.00000000 2000000 0.00010000 0.51755882 Mac
186 37200.00000000 2000000 0.00010000 0.51853773 Mac
187 37400.00000000 2000000 0.00010000 0.51761815 Mac
188 37600.00000000 2000000 0.00010000 0.51169725 Mac
189 37800.00000000 2000000 0.00010000 0.51411910 Mac
190 38000.00000000 2000000 0.00010000 0.51764138 Mac
191 38200.00000000 2000000 0.00010000 0.50915925 Mac
192 38400.00000000 2000000 0.00010000 0.51913612 Mac
193 38600.00000000 2000000 0.00010000 0.51792153 Mac
194 38800.00000000 2000000 0.00010000 0.51412418 Mac
195 39000.00000000 2000000 0.00010000 0.51996768 Mac
196 39200.00000000 2000000 0.00010000 0.51783078 Mac
197 39400.00000000 2000000 0.00010000 0.51664887 Mac
198 39600.00000000 2000000 0.00010000 0.52239888 Mac
199 39800.00000000 2000000 0.00010000 0.51693168 Mac
200 40000.00000000 2000000 0.00010000 0.52025013 Mac
201 40200.00000000 2000000 0.00010000 0.51347010 Mac
202 40400.00000000 2000000 0.00010000 0.51988480 Mac
203 40600.00000000 2000000 0.00010000 0.51304108 Mac
204 40800.00000000 2000000 0.00010000 0.52081982 Mac
205 41000.00000000 2000000 0.00010000 0.51525828 Mac
206 41200.00000000 2000000 0.00010000 0.51533347 Mac
207 41400.00000000 2000000 0.00010000 0.51606712 Mac
208 41600.00000000 2000000 0.00010000 0.51819835 Mac
209 41800.00000000 2000000 0.00010000 0.52108492 Mac
210 42000.00000000 2000000 0.00010000 0.51713348 Mac
211 42200.00000000 2000000 0.00010000 0.52485570 Mac
212 42400.00000000 2000000 0.00010000 0.51979892 Mac
213 42600.00000000 2000000 0.00010000 0.51937410 Mac
214 42800.00000000 2000000 0.00010000 0.51929923 Mac
215 43000.00000000 2000000 0.00010000 0.52206295 Mac
216 43200.00000000 2000000 0.00010000 0.52007378 Mac
217 43400.00000000 2000000 0.00010000 0.52140067 Mac
218 43600.00000000 2000000 0.00010000 0.52253367 Mac
219 43800.00000000 2000000 0.00010000 0.52307207 Mac
220 44000.00000000 2000000 0.00010000 0.52519862 Mac
221 44200.00000000 2000000 0.00010000 0.52231100 Mac
222 44400.00000000 2000000 0.00010000 0.52209528 Mac
223 44600.00000000 2000000 0.00010000 0.51575427 Mac
224 44800.00000000 2000000 0.00010000 0.51588888 Mac
225 45000.00000000 2000000 0.00010000 0.51834068 Mac
226 45200.00000000 2000000 0.00010000 0.51564015 Mac
227 45400.00000000 2000000 0.00010000 0.51395718 Mac
228 45600.00000000 2000000 0.00010000 0.51618107 Mac
229 45800.00000000 2000000 0.00010000 0.51604653 Mac
230 46000.00000000 2000000 0.00010000 0.51216670 Mac
231 46200.00000000 2000000 0.00010000 0.51154307 Mac
232 46400.00000000 2000000 0.00010000 0.51631703 Mac
233 46600.00000000 2000000 0.00010000 0.51509028 Mac
234 46800.00000000 2000000 0.00010000 0.51806178 Mac
235 47000.00000000 2000000 0.00010000 0.52028710 Mac
236 47200.00000000 2000000 0.00010000 0.52178173 Mac
237 47400.00000000 2000000 0.00010000 0.51628268 Mac
238 47600.00000000 2000000 0.00010000 0.51821123 Mac
239 47800.00000000 2000000 0.00010000 0.53070173 Mac
240 48000.00000000 2000000 0.00010000 0.51514278 Mac
241 48200.00000000 2000000 0.00010000 0.51619363 Mac
242 48400.00000000 2000000 0.00010000 0.51413463 Mac
243 48600.00000000 2000000 0.00010000 0.51714307 Mac
244 48800.00000000 2000000 0.00010000 0.51809522 Mac
245 49000.00000000 2000000 0.00010000 0.51523362 Mac
246 49200.00000000 2000000 0.00010000 0.51568268 Mac
247 49400.00000000 2000000 0.00010000 0.51475275 Mac
248 49600.00000000 2000000 0.00010000 0.51459752 Mac
249 49800.00000000 2000000 0.00010000 0.50857837 Mac
250 50000.00000000 2000000 0.00010000 0.51943438 Mac
251 50200.00000000 2000000 0.00010000 0.52055425 Mac
252 50400.00000000 2000000 0.00010000 0.51658470 Mac
253 50600.00000000 2000000 0.00010000 0.52008027 Mac
254 50800.00000000 2000000 0.00010000 0.52151677 Mac
255 51000.00000000 2000000 0.00010000 0.51955463 Mac
256 51200.00000000 2000000 0.00010000 0.51734970 Mac
257 51400.00000000 2000000 0.00010000 0.51382373 Mac
258 51600.00000000 2000000 0.00010000 0.51401118 Mac
259 51800.00000000 2000000 0.00010000 0.52223067 Mac
260 52000.00000000 2000000 0.00010000 0.51819662 Mac
261 52200.00000000 2000000 0.00010000 0.52105310 Mac
262 52400.00000000 2000000 0.00010000 0.51816197 Mac
263 52600.00000000 2000000 0.00010000 0.52038197 Mac
264 52800.00000000 2000000 0.00010000 0.51722922 Mac
265 53000.00000000 2000000 0.00010000 0.51512862 Mac
266 53200.00000000 2000000 0.00010000 0.51906410 Mac
267 53400.00000000 2000000 0.00010000 0.51302972 Mac
268 53600.00000000 2000000 0.00010000 0.51602657 Mac
269 53800.00000000 2000000 0.00010000 0.51839072 Mac
270 54000.00000000 2000000 0.00010000 0.51933928 Mac
271 54200.00000000 2000000 0.00010000 0.51471918 Mac
272 54400.00000000 2000000 0.00010000 0.51603980 Mac
273 54600.00000000 2000000 0.00010000 0.51817755 Mac
274 54800.00000000 2000000 0.00010000 0.52033005 Mac
275 55000.00000000 2000000 0.00010000 0.52248698 Mac
276 55200.00000000 2000000 0.00010000 0.51882548 Mac
277 55400.00000000 2000000 0.00010000 0.52086973 Mac
278 55600.00000000 2000000 0.00010000 0.51664168 Mac
279 55800.00000000 2000000 0.00010000 0.51861847 Mac
280 56000.00000000 2000000 0.00010000 0.51959478 Mac
281 56200.00000000 2000000 0.00010000 0.51963208 Mac
282 56400.00000000 2000000 0.00010000 0.52215972 Mac
283 56600.00000000 2000000 0.00010000 0.52386528 Mac
284 56800.00000000 2000000 0.00010000 0.51659177 Mac
285 57000.00000000 2000000 0.00010000 0.51996292 Mac
286 57200.00000000 2000000 0.00010000 0.51525385 Mac
287 57400.00000000 2000000 0.00010000 0.51891797 Mac
288 57600.00000000 2000000 0.00010000 0.51639602 Mac
289 57800.00000000 2000000 0.00010000 0.51282833 Mac
290 58000.00000000 2000000 0.00010000 0.52009560 Mac
291 58200.00000000 2000000 0.00010000 0.51707697 Mac
292 58400.00000000 2000000 0.00010000 0.51818632 Mac
293 58600.00000000 2000000 0.00010000 0.51379903 Mac
294 58800.00000000 2000000 0.00010000 0.51581420 Mac
295 59000.00000000 2000000 0.00010000 0.52240320 Mac
296 59200.00000000 2000000 0.00010000 0.51975805 Mac
297 59400.00000000 2000000 0.00010000 0.52562420 Mac
298 59600.00000000 2000000 0.00010000 0.51869238 Mac
299 59800.00000000 2000000 0.00010000 0.51652762 Mac
300 60000.00000000 2000000 0.00010000 0.51996608 Mac
301 60200.00000000 2000000 0.00010000 0.51315245 Mac
302 60400.00000000 2000000 0.00010000 0.51821193 Mac
303 60600.00000000 2000000 0.00010000 0.52126820 Mac
304 60800.00000000 2000000 0.00010000 0.52131407 Mac
305 61000.00000000 2000000 0.00010000 0.52011230 Mac
306 61200.00000000 2000000 0.00010000 0.52055273 Mac
307 61400.00000000 2000000 0.00010000 0.51963075 Mac
308 61600.00000000 2000000 0.00010000 0.51785900 Mac
309 61800.00000000 2000000 0.00010000 0.51657817 Mac
310 62000.00000000 2000000 0.00010000 0.51399410 Mac
311 62200.00000000 2000000 0.00010000 0.52088573 Mac
312 62400.00000000 2000000 0.00010000 0.52276255 Mac
313 62600.00000000 2000000 0.00010000 0.51777982 Mac
314 62800.00000000 2000000 0.00010000 0.52066913 Mac
315 63000.00000000 2000000 0.00010000 0.52037717 Mac
316 63200.00000000 2000000 0.00010000 0.51570770 Mac
317 63400.00000000 2000000 0.00010000 0.51889352 Mac
318 63600.00000000 2000000 0.00010000 0.51899547 Mac
319 63800.00000000 2000000 0.00010000 0.51957092 Mac
320 64000.00000000 2000000 0.00010000 0.51984990 Mac
321 64200.00000000 2000000 0.00010000 0.51932032 Mac
322 64400.00000000 2000000 0.00010000 0.51904613 Mac
323 64600.00000000 2000000 0.00010000 0.52244613 Mac
324 64800.00000000 2000000 0.00010000 0.51680468 Mac
325 65000.00000000 2000000 0.00010000 0.51619400 Mac
326 65200.00000000 2000000 0.00010000 0.51998473 Mac
327 65400.00000000 2000000 0.00010000 0.51679577 Mac
328 65600.00000000 2000000 0.00010000 0.51966225 Mac
329 65800.00000000 2000000 0.00010000 0.51726610 Mac
330 66000.00000000 2000000 0.00010000 0.51610255 Mac
331 66200.00000000 2000000 0.00010000 0.51233973 Mac
332 66400.00000000 2000000 0.00010000 0.51893187 Mac
333 66600.00000000 2000000 0.00010000 0.51959490 Mac
334 66800.00000000 2000000 0.00010000 0.51833327 Mac
335 67000.00000000 2000000 0.00010000 0.51761518 Mac
336 67200.00000000 2000000 0.00010000 0.51511892 Mac
337 67400.00000000 2000000 0.00010000 0.51616045 Mac
338 67600.00000000 2000000 0.00010000 0.51534230 Mac
339 67800.00000000 2000000 0.00010000 0.51721223 Mac
340 68000.00000000 2000000 0.00010000 0.51915112 Mac
341 68200.00000000 2000000 0.00010000 0.51170832 Mac
342 68400.00000000 2000000 0.00010000 0.51120065 Mac
343 68600.00000000 2000000 0.00010000 0.51106387 Mac
344 68800.00000000 2000000 0.00010000 0.51220270 Mac
345 69000.00000000 2000000 0.00010000 0.51631428 Mac
346 69200.00000000 2000000 0.00010000 0.51759085 Mac
347 69400.00000000 2000000 0.00010000 0.51749228 Mac
348 69600.00000000 2000000 0.00010000 0.52442595 Mac
349 69800.00000000 2000000 0.00010000 0.52113692 Mac
350 70000.00000000 2000000 0.00010000 0.52277883 Mac
351 70200.00000000 2000000 0.00010000 0.52046395 Mac
352 70400.00000000 2000000 0.00010000 0.52089013 Mac
353 70600.00000000 2000000 0.00010000 0.52504248 Mac
354 70800.00000000 2000000 0.00010000 0.52368987 Mac
355 71000.00000000 2000000 0.00010000 0.52267285 Mac
356 71200.00000000 2000000 0.00010000 0.52182732 Mac
357 71400.00000000 2000000 0.00010000 0.51977240 Mac
358 71600.00000000 2000000 0.00010000 0.52481998 Mac
359 71800.00000000 2000000 0.00010000 0.52686630 Mac
360 72000.00000000 2000000 0.00010000 0.52049660 Mac
361 72200.00000000 2000000 0.00010000 0.52185768 Mac
362 72400.00000000 2000000 0.00010000 0.51744135 Mac
363 72600.00000000 2000000 0.00010000 0.52069185 Mac
364 72800.00000000 2000000 0.00010000 0.52496395 Mac
365 73000.00000000 2000000 0.00010000 0.52408280 Mac
366 73200.00000000 2000000 0.00010000 0.52508347 Mac
367 73400.00000000 2000000 0.00010000 0.52614790 Mac
368 73600.00000000 2000000 0.00010000 0.51865923 Mac
369 73800.00000000 2000000 0.00010000 0.52296708 Mac
370 74000.00000000 2000000 0.00010000 0.52249845 Mac
371 74200.00000000 2000000 0.00010000 0.51847282 Mac
372 74400.00000000 2000000 0.00010000 0.51798120 Mac
373 74600.00000000 2000000 0.00010000 0.52611765 Mac
374 74800.00000000 2000000 0.00010000 0.51727800 Mac
375 75000.00000000 2000000 0.00010000 0.51235593 Mac
376 75200.00000000 2000000 0.00010000 0.52101130 Mac
377 75400.00000000 2000000 0.00010000 0.51969935 Mac
378 75600.00000000 2000000 0.00010000 0.51793623 Mac
379 75800.00000000 2000000 0.00010000 0.51893358 Mac
380 76000.00000000 2000000 0.00010000 0.51737818 Mac
381 76200.00000000 2000000 0.00010000 0.51860510 Mac
382 76400.00000000 2000000 0.00010000 0.51973138 Mac
383 76600.00000000 2000000 0.00010000 0.51957003 Mac
384 76800.00000000 2000000 0.00010000 0.51477612 Mac
385 77000.00000000 2000000 0.00010000 0.52319378 Mac
386 77200.00000000 2000000 0.00010000 0.52361400 Mac
387 77400.00000000 2000000 0.00010000 0.52117690 Mac
388 77600.00000000 2000000 0.00010000 0.51579843 Mac
389 77800.00000000 2000000 0.00010000 0.52267720 Mac
390 78000.00000000 2000000 0.00010000 0.51773648 Mac
391 78200.00000000 2000000 0.00010000 0.52409647 Mac
392 78400.00000000 2000000 0.00010000 0.52112608 Mac
393 78600.00000000 2000000 0.00010000 0.52357028 Mac
394 78800.00000000 2000000 0.00010000 0.51958620 Mac
395 79000.00000000 2000000 0.00010000 0.52333162 Mac
396 79200.00000000 2000000 0.00010000 0.52460877 Mac
397 79400.00000000 2000000 0.00010000 0.52661865 Mac
398 79600.00000000 2000000 0.00010000 0.51944752 Mac
399 79800.00000000 2000000 0.00010000 0.52534622 Mac
400 80000.00000000 2000000 0.00010000 0.52228560 Mac
401 80200.00000000 2000000 0.00010000 0.51930652 Mac
402 80400.00000000 2000000 0.00010000 0.52347013 Mac
403 80600.00000000 2000000 0.00010000 0.51929422 Mac
404 80800.00000000 2000000 0.00010000 0.52015185 Mac
405 81000.00000000 2000000 0.00010000 0.52024313 Mac
406 81200.00000000 2000000 0.00010000 0.51712943 Mac
407 81400.00000000 2000000 0.00010000 0.52271897 Mac
408 81600.00000000 2000000 0.00010000 0.51722278 Mac
409 81800.00000000 2000000 0.00010000 0.52268803 Mac
410 82000.00000000 2000000 0.00010000 0.51689192 Mac
411 82200.00000000 2000000 0.00010000 0.51656128 Mac
412 82400.00000000 2000000 0.00010000 0.52033090 Mac
413 82600.00000000 2000000 0.00010000 0.52279248 Mac
414 82800.00000000 2000000 0.00010000 0.51837523 Mac
415 83000.00000000 2000000 0.00010000 0.51971010 Mac
416 83200.00000000 2000000 0.00010000 0.51694608 Mac
417 83400.00000000 2000000 0.00010000 0.52253900 Mac
418 83600.00000000 2000000 0.00010000 0.52364478 Mac
419 83800.00000000 2000000 0.00010000 0.52302273 Mac
420 84000.00000000 2000000 0.00010000 0.51889430 Mac
421 84200.00000000 2000000 0.00010000 0.51980825 Mac
422 84400.00000000 2000000 0.00010000 0.52098695 Mac
423 84600.00000000 2000000 0.00010000 0.52244803 Mac
424 84800.00000000 2000000 0.00010000 0.52344475 Mac
425 85000.00000000 2000000 0.00010000 0.51414830 Mac
426 85200.00000000 2000000 0.00010000 0.52309973 Mac
427 85400.00000000 2000000 0.00010000 0.52408118 Mac
428 85600.00000000 2000000 0.00010000 0.51779157 Mac
429 85800.00000000 2000000 0.00010000 0.51696292 Mac
430 86000.00000000 2000000 0.00010000 0.52227152 Mac
431 86200.00000000 2000000 0.00010000 0.51884607 Mac
432 86400.00000000 2000000 0.00010000 0.52220148 Mac
433 86600.00000000 2000000 0.00010000 0.52180455 Mac
434 86800.00000000 2000000 0.00010000 0.51877983 Mac
435 87000.00000000 2000000 0.00010000 0.51971158 Mac
436 87200.00000000 2000000 0.00010000 0.52282252 Mac
437 87400.00000000 2000000 0.00010000 0.52246898 Mac
438 87600.00000000 2000000 0.00010000 0.51480737 Mac
439 87800.00000000 2000000 0.00010000 0.51475370 Mac
440 88000.00000000 2000000 0.00010000 0.51982097 Mac
441 88200.00000000 2000000 0.00010000 0.52302223 Mac
442 88400.00000000 2000000 0.00010000 0.52264282 Mac
443 88600.00000000 2000000 0.00010000 0.52338518 Mac
444 88800.00000000 2000000 0.00010000 0.51633313 Mac
445 89000.00000000 2000000 0.00010000 0.51748515 Mac
446 89200.00000000 2000000 0.00010000 0.52175863 Mac
447 89400.00000000 2000000 0.00010000 0.51534692 Mac
448 89600.00000000 2000000 0.00010000 0.51771783 Mac
449 89800.00000000 2000000 0.00010000 0.51669768 Mac
450 90000.00000000 2000000 0.00010000 0.52068130 Mac
451 90200.00000000 2000000 0.00010000 0.52282460 Mac
452 90400.00000000 2000000 0.00010000 0.51728753 Mac
453 90600.00000000 2000000 0.00010000 0.52406565 Mac
454 90800.00000000 2000000 0.00010000 0.51737970 Mac
455 91000.00000000 2000000 0.00010000 0.51399373 Mac
456 91200.00000000 2000000 0.00010000 0.51672442 Mac
457 91400.00000000 2000000 0.00010000 0.52426705 Mac
458 91600.00000000 2000000 0.00010000 0.52318048 Mac
459 91800.00000000 2000000 0.00010000 0.52045858 Mac
460 92000.00000000 2000000 0.00010000 0.51814235 Mac
461 92200.00000000 2000000 0.00010000 0.51912347 Mac
462 92400.00000000 2000000 0.00010000 0.52234068 Mac
463 92600.00000000 2000000 0.00010000 0.52038320 Mac
464 92800.00000000 2000000 0.00010000 0.52157072 Mac
465 93000.00000000 2000000 0.00010000 0.52324602 Mac
466 93200.00000000 2000000 0.00010000 0.52639802 Mac
467 93400.00000000 2000000 0.00010000 0.52135618 Mac
468 93600.00000000 2000000 0.00010000 0.52026393 Mac
469 93800.00000000 2000000 0.00010000 0.53250387 Mac
470 94000.00000000 2000000 0.00010000 0.51693307 Mac
471 94200.00000000 2000000 0.00010000 0.52351687 Mac
472 94400.00000000 2000000 0.00010000 0.52372025 Mac
473 94600.00000000 2000000 0.00010000 0.52047207 Mac
474 94800.00000000 2000000 0.00010000 0.51795885 Mac
475 95000.00000000 2000000 0.00010000 0.51955662 Mac
476 95200.00000000 2000000 0.00010000 0.51954977 Mac
477 95400.00000000 2000000 0.00010000 0.51707650 Mac
478 95600.00000000 2000000 0.00010000 0.52116093 Mac
479 95800.00000000 2000000 0.00010000 0.51768795 Mac
