# x y vx vy theta radius
9.2364885 15.943519 -0.58690937 -0.9069217 2.572267 0.5
22.769519 7.9650386 0.012203267 -0.1454136 1.764168 0.5
23.976876 20.819923 0.085911868 -0.59962313 3.951996 0.5
11.167411 6.7081436 0.36299837 0.0070524783 4.259518 0.5
6.2567487 5.4517013 0.31119874 -0.48369237 1.882067 0.5
9.3999705 1.3825575 0.41690203 -0.27430152 0.92276 0.5
2.8849025 16.910495 0.26443598 0.32248562 4.981497 0.5
11.493337 2.0853901 0.64904145 0.12793558 0.663689 0.5
25.93272 8.0032826 -0.011591765 0.48427346 4.599871 0.5
8.9831173 24.338759 0.34647931 0.028013064 3.315122 0.5
19.132469 7.3962564 -0.074115626 -0.34884083 5.224588 0.5
21.256294 6.5676493 0.22048442 0.17841661 4.739779 0.5
9.066075 14.675369 -0.24815057 -0.38388545 0.624425 0.5
27.160189 11.655992 0.43992606 -0.42513659 0.734434 0.5
5.4071355 8.4993058 -0.38385542 0.77869549 4.989084 0.5
3.5832889 19.790686 0.17578177 -0.50309988 2.508867 0.5
23.874582 14.35479 0.21064436 -0.055853025 5.939565 0.5
12.158072 27.049385 -0.014711933 0.2870706 0.028815 0.5
4.6814227 9.4794792 -0.17245288 0.25710227 3.449449 0.5
3.4790643 9.4179835 0.13459197 -0.15055696 0.592282 0.5
21.10567 10.873025 0.20816013 -0.11008789 6.045768 0.5
17.897338 13.362237 0.12405276 -0.0093077877 0.890473 0.5
24.717917 21.886419 -0.025997132 0.087741419 2.353219 0.5
0.64299154 15.011082 -0.31649196 0.2466084 1.672869 0.5
12.00049 8.9366798 -0.20712454 0.41601072 4.21507 0.5
20.373147 2.4763258 -0.59809424 -0.031414568 0.4829 0.5
21.83744 13.738703 -0.072232931 0.17855569 6.274711 0.5
21.800505 5.1361765 -0.49852174 -0.44113146 1.301021 0.5
11.354716 24.635112 -0.021345574 0.96286161 3.538852 0.5
5.9604732 16.16516 -0.027264785 -0.32349348 1.72413 0.5
19.528227 24.174207 0.29572027 -0.69463679 0.779811 0.5
18.792657 6.2930752 -0.073401584 -0.37767243 1.209651 0.5
8.1643635 23.258006 0.172449 0.25445975 5.377079 0.5
22.030597 19.460858 -0.35024736 -0.1012336 3.122843 0.5
17.558759 11.607489 -0.076956481 -0.019867954 4.105439 0.5
22.990628 9.1881311 -0.11702591 0.22133096 2.246795 0.5
