# x y vx vy theta radius
14.703884 25.013368 0.32092602 -0.53656806 0.0777176 0.5
20.631769 24.284543 0 0 1.764168 0.5
3.5467736 22.438255 -2.1180371e-05 0.00016333356 3.951996 0.5
4.0422878 16.624186 1.0342148e-10 -2.3147642e-10 4.259518 0.5
0.96915388 10.714083 7.9494071e-11 -1.61842e-10 1.882067 0.5
25.678135 17.50454 0 0 0.92276 0.5
23.40818 7.7324854 0 0 4.981497 0.5
16.928335 10.012275 0 0 0.663689 0.5
2.7045088 12.787427 2.0546845e-11 -3.1537547e-10 4.599871 0.5
5.2120109 8.7196778 0 0 3.315122 0.5
23.149965 17.358212 0 0 5.224588 0.5
21.044449 2.5559698 0 0 4.739779 0.5
21.544109 7.0876848 0 0 0.624425 0.5
22.991197 20.8293 -0.005201394 -0.0024099728 0.734434 0.5
24.403679 19.287576 -0.00011833916 -0.00050457908 4.989084 0.5
11.052467 27.084739 7.3094251e-05 9.3775479e-05 2.508867 0.5
20.005137 2.1318089 0 0 5.939565 0.5
2.5709147 18.762018 6.3705638e-10 -7.5414528e-10 0.028815 0.5
6.8500139 2.6211871 0 0 3.449449 0.5
11.316581 0.83393277 0 0 0.592282 0.5
3.6628998 20.731812 -3.6746477e-10 -6.5615093e-11 6.045768 0.5
3.6733095 15.563781 1.9098189e-10 1.64738e-10 0.890473 0.5
4.735391 12.539533 0 0 2.353219 0.5
24.017898 21.298495 -0.00079051603 -0.00069078744 1.672869 0.5
0.74059894 11.81386 3.2424976e-11 -1.9549338e-10 4.21507 0.5
15.817247 1.8577133 0 0 0.4829 0.5
9.0593642 24.115629 2.0491702e-10 5.6169252e-11 6.274711 0.5
13.575228 1.7120132 0 0 1.301021 0.5
16.902875 0.87972485 0 0 3.538852 0.5
4.1963194 6.7187762 3.8243021e-10 -3.6645073e-10 1.72413 0.5
20.304557 25.859913 -0.0049345303 0.0018492307 0.779811 0.5
5.9828804 23.349381 -1.497783e-10 4.0263152e-11 1.209651 0.5
7.069213 23.058572 4.7518371e-10 4.3848503e-10 5.377079 0.5
16.585577 25.99963 -0.00083089376 -0.0071764881 3.122843 0.5
5.145338 16.835821 -1.2183336e-11 -1.1184908e-11 4.105439 0.5
3.9992222 11.127601 1.2460226e-10 9.2833003e-11 2.246795 0.5
2.8391773 6.5149766 -7.0210806e-11 -1.2621321e-10 3.468535 0.5
8.7883515 14.786638 0 0 5.532293 0.5
2.6358303 13.90965 9.7059972e-10 -1.7763694e-10 0.531572 0.5
4.8495783 18.718582 1.4069016e-09 -1.6953722e-10 5.261584 0.5
